"component","iteration","target_singular_value","left_rayleigh_singular_value","right_rayleigh_singular_value","cross_singular_value","left_relative_estimate_change","right_relative_estimate_change","left_relative_residual","right_relative_residual","max_relative_residual","convergence_conditions_met","consecutive_converged_checkpoints"
4,19400,77.8365416322614,74.6534381304859,74.1945752122483,74.1617780829534,0.000121482245513083,0.000154435714548585,0.109471972462467,0.120416278495515,0.120416278495515,FALSE,0
4,19500,77.8365416322614,74.6624473028492,74.2059554505273,74.1730256001995,0.000120679939046993,0.000153383697480633,0.10925349060602,0.120166092461083,0.120166092461083,FALSE,0
4,19600,77.8365416322614,74.6713981834681,74.2172600617666,74.1841976460371,0.000119884640033928,0.000152341023987014,0.109036348802776,0.11991744320353,0.11991744320353,FALSE,0
4,19700,77.8365416322614,74.6802912690493,74.2284896961189,74.1952948719615,0.000119096277791657,0.000151307584555916,0.108820538978438,0.119670320348371,0.119670320348371,FALSE,0
4,19800,77.8365416322614,74.6891270514847,74.2396449964334,74.2063179221375,0.000118314782726761,0.000150283272098801,0.108606053134108,0.119424713707213,0.119424713707213,FALSE,0
4,19900,77.8365416322614,74.6979060179235,74.2507265984133,74.217267433559,0.000117540086292271,0.000149267981823303,0.108392883343598,0.119180613270062,0.119180613270062,FALSE,0
4,20000,77.8365416322614,74.7066286508412,74.2617351307672,74.2281440362011,0.000116772120970103,0.000148261611141945,0.108181021750859,0.118938009197929,0.118938009197929,FALSE,0
5,1,75.150376521187,68.7277699396812,62.6722531995625,62.4031594459585,NA,NA,0.278508836497757,0.477960237422119,0.477960237422119,FALSE,0
5,100,75.150376521187,68.8348728213917,62.9651853899807,62.6937042453896,0.00155836398888753,0.00467403317199185,0.274627297997139,0.469923742229056,0.469923742229056,FALSE,0
5,200,75.150376521187,68.9396742977507,63.2535921144852,62.9797567545785,0.00152250555660797,0.00458041571255951,0.270797781720371,0.461949276775522,0.461949276775522,FALSE,0
5,300,75.150376521187,69.0411819383446,63.5345317819837,63.2583994898957,0.00147241253498752,0.00444148163143033,0.267058184552867,0.454119213861989,0.454119213861989,FALSE,0
5,400,75.150376521187,69.139500103204,63.8080705307512,63.5296982093369,0.00142405100983342,0.00430535554595956,0.263406735758124,0.446433797189476,0.446433797189476,FALSE,0
5,500,75.150376521187,69.234730690842,64.0742847308587,63.7937288244023,0.00137736876164535,0.00417210860465203,0.259841671003549,0.438893050396789,0.438893050396789,FALSE,0
5,600,75.150376521187,69.3269731077368,64.3332601663341,64.0505765879727,0.00133231422978696,0.00404179986656326,0.256361234396048,0.431496791478512,0.431496791478512,FALSE,0
5,700,75.150376521187,69.4163242479198,64.5850912268443,64.300335291659,0.00128883659819019,0.00391447689514061,0.25296368035914,0.424244646702097,0.424244646702097,FALSE,0
5,800,75.150376521187,69.5028784817898,64.8298801135614,64.5431064772534,0.00124688587025754,0.0037901763714693,0.249647275360498,0.417136064009414,0.417136064009414,FALSE,0
5,900,75.150376521187,69.5867276533219,65.0677360633354,64.7789986663795,0.00120641293373285,0.00366892472047341,0.246410299498391,0.410170325892919,0.410170325892919,FALSE,0
5,1000,75.150376521187,69.6679610848797,65.2987745947741,65.0081266119139,0.00116736961626474,0.00355073874421897,0.243251047955116,0.403346561740782,0.403346561740782,FALSE,0
5,1100,75.150376521187,69.7466655888845,65.5231167793211,65.2306105742498,0.00112970873238131,0.003435626256989,0.240167832325122,0.396663759649098,0.396663759649098,FALSE,0
5,1200,75.150376521187,69.8229254856398,65.740888539922,65.4465756249727,0.00109338412254465,0.00332358671725495,0.237158981825129,0.390120777702624,0.390120777702624,FALSE,0
5,1300,75.150376521187,69.8968226266517,65.9522199793924,65.6561509800485,0.00105835068493549,0.00321461185213535,0.234222844393193,0.383716354728382,0.383716354728382,FALSE,0
5,1400,75.150376521187,69.9684364228293,66.1572447401665,65.8594693641884,0.00102456440058972,0.00310868627073053,0.231357787683304,0.377449120528922,0.377449120528922,FALSE,0
5,1500,75.150376521187,70.0378438769897,66.3560993966763,66.0566664076287,0.00099198235245617,0.00300578806283142,0.228562199961746,0.371317605604194,0.371317605604194,FALSE,0
5,1600,75.150376521187,70.1051196201333,66.5489228812259,66.2478800761886,0.00096056273893479,0.0029058893802193,0.225834490911129,0.365320250372898,0.365320250372898,FALSE,0
5,1700,75.150376521187,70.1703359509936,66.7358559438805,66.4332501351144,0.000930264882418209,0.00280895699827101,0.223173092347675,0.359455413905459,0.359455413905459,FALSE,0
5,1800,75.150376521187,70.2335628784031,66.9170406465579,66.6129176468985,0.000901049233306702,0.00271495285577521,0.220576458857051,0.353721382182278,0.353721382182278,FALSE,0
5,1900,75.150376521187,70.2948681660519,67.0926198912313,66.7870245029808,0.000872877369967536,0.00262383457153701,0.21804306835371,0.348116375891715,0.348116375891715,FALSE,0
5,2000,75.150376521187,70.3543173792509,67.2627369818954,66.9557129889863,0.000845711995057714,0.00253555593655302,0.21557142256849,0.342638557783077,0.342638557783077,FALSE,0
5,2100,75.150376521187,70.4119739333433,67.4275352197275,67.1191253829302,0.000819516928600753,0.00245006738093998,0.213160047468879,0.337286039590476,0.337286039590476,FALSE,0
5,2200,75.150376521187,70.4678991434377,67.5871575306809,67.2774035856339,0.000794257098193481,0.00236731641506951,0.210807493616184,0.332056888543775,0.332056888543775,FALSE,0
5,2300,75.150376521187,70.522152275166,67.7417461245898,67.4306887824383,0.000769898526673194,0.00228724804470025,0.20851233646354,0.326949133483133,0.326949133483133,FALSE,0
5,2400,75.150376521187,70.5747905961969,67.891442184725,67.5791211351548,0.000746408317566217,0.00220980516002591,0.206273176598518,0.321960770593656,0.321960770593656,FALSE,0
5,2500,75.150376521187,70.6258694282599,68.0363855866394,67.7228395031042,0.000723754638611618,0.00213492889899164,0.204088639933863,0.317089768776727,0.317089768776727,FALSE,0
5,2600,75.150376521187,70.6754421994592,68.1767146450441,67.8619811919906,0.000701906703599884,0.00206255898508795,0.201957377849688,0.312334074674436,0.312334074674436,FALSE,0
5,2700,75.150376521187,70.7235604966789,68.3125658874063,67.9966817293074,0.000680834752812358,0.00199263404036854,0.199878067290289,0.307691617363253,0.307691617363253,FALSE,0
5,2800,75.150376521187,70.7702741179032,68.4440738528997,68.1270746649198,0.000660510032246208,0.00192509187416863,0.197849410818544,0.303160312732931,0.303160312732931,FALSE,0
5,2900,75.150376521187,70.8156311242903,68.5713709153266,68.2532913954453,0.000640904771848323,0.00185986974855527,0.195870136630731,0.298738067566082,0.298738067566082,FALSE,0
5,3000,75.150376521187,70.859677891863,68.6945871286024,68.3754610110391,0.000621992162936278,0.00179690462114206,0.193938998534389,0.294422783333668,0.294422783333668,FALSE,0
5,3100,75.150376521187,70.9024591626881,68.8138500934128,68.493710163195,0.000603746334980379,0.0017361333664783,0.192054775891776,0.290212359721,0.290212359721,FALSE,0
5,3200,75.150376521187,70.9440180954381,68.929284843645,68.6081629521828,0.000586142331884715,0.00167749297671136,0.190216273531284,0.286104697898546,0.286104697898546,FALSE,0
5,3300,75.150376521187,70.9843963152387,69.0410137512415,68.718940832769,0.000569156087920872,0.0016209207429019,0.188422321629066,0.28209770355118,0.28209770355118,FALSE,0
5,3400,75.150376521187,71.0236339627207,69.1491564481338,68.8261625368968,0.000552764403429911,0.00156635441770828,0.186671775563024,0.278189289679099,0.278189289679099,FALSE,0
5,3500,75.150376521187,71.061769742205,69.2538297639722,68.929944012039,0.000536944920394625,0.0015137323608131,0.184963515741168,0.274377379182994,0.274377379182994,FALSE,0
5,3600,75.150376521187,71.0988409689607,69.3551476783892,69.0303983739844,0.000521676097994935,0.00146299366781926,0.183296447406277,0.270659907245694,0.270659907245694,FALSE,0
5,3700,75.150376521187,71.1348836154874,69.4532212866101,69.1276358728638,0.000506937188222266,0.00141407828407609,0.181669500418674,0.267034823521696,0.267034823521696,FALSE,0
5,3800,75.150376521187,71.1699323567789,69.5481587772478,69.2217638712724,0.000492708211641578,0.00136692710401417,0.180081629018852,0.263500094145751,0.263500094145751,FALSE,0
5,3900,75.150376521187,71.2040206145363,69.6400654211958,69.3128868334041,0.000478969933348942,0.00132148205738044,0.178531811571596,0.260053703570906,0.260053703570906,FALSE,0
5,4000,75.150376521187,71.2371806003041,69.7290435705759,69.4011063241623,0.000465703839216074,0.00127768618311822,0.177019050293138,0.25669365624603,0.25669365624603,FALSE,0
5,4100,75.150376521187,71.2694433575099,69.8151926667604,69.4865210172751,0.000452892112432393,0.00123548369191758,0.175542370962856,0.253417978142281,0.253417978142281,FALSE,0
5,4200,75.150376521187,71.3008388023949,69.8986092565387,69.5692267114916,0.000440517610436342,0.00119482001828066,0.174100822620901,0.2502247181375,0.2502247181375,FALSE,0
5,4300,75.150376521187,71.331395763826,69.9793870155693,69.6493163540022,0.000428563842227357,0.00115564186311777,0.172693477253101,0.247111949267015,0.247111949267015,FALSE,0
5,4400,75.150376521187,71.3611420219879,70.0576167782925,69.7268800702707,0.00041701494613069,0.00111789722744773,0.171319429464407,0.244077769848915,0.244077769848915,FALSE,0
5,4500,75.150376521187,71.3901043459533,70.1333865735533,69.802005199528,0.000405855668010568,0.00108153543818873,0.169977796142082,0.241120304491412,0.241120304491412,FALSE,0
5,4600,75.150376521187,71.4183085301386,70.2067816652294,69.8747763352267,0.000395071339981627,0.00104650716672806,0.168667716109798,0.238237704989422,0.238237704989422,FALSE,0
5,4700,75.150376521187,71.445779429652,70.2778845972052,69.9452753698095,0.000384647859614069,0.00101276444083262,0.167388349773703,0.235428151117223,0.235428151117223,FALSE,0
5,4800,75.150376521187,71.4725409945429,70.3467752420962,70.0135815431891,0.000374571669656913,0.000980260650783471,0.166138878761508,0.232689851323515,0.232689851323515,FALSE,0
5,4900,75.150376521187,71.498616302969,70.4135308531574,70.0797714943899,0.000364829738291373,0.00094895055006454,0.164918505555566,0.230021043334983,0.230021043334983,FALSE,0
5,5000,75.150376521187,71.5240275932941,70.4782261188762,70.143919315842,0.000355409539919172,0.000918790251460334,0.163726453120875,0.227419994674014,0.227419994674014,FALSE,0
5,5100,75.150376521187,71.5487962951353,70.5409332197683,70.2060966098626,0.000346299036486372,0.000889737218787877,0.162561964528873,0.224885003095986,0.224885003095986,FALSE,0
5,5200,75.150376521187,71.5729430593776,70.6017218869624,70.2663725469046,0.000337486659351819,0.000861750255055919,0.161424302577871,0.222414396951159,0.222414396951159,FALSE,0
5,5300,75.150376521187,71.596487787177,70.6606594621734,70.3248139251795,0.000328961291698885,0.000834789487221955,0.160312749410893,0.220006535475984,0.220006535475984,FALSE,0
5,5400,75.150376521187,71.6194496579732,70.7178109587189,70.3814852313102,0.000320712251477933,0.000808816348171114,0.159226606131678,0.217659809018342,0.217659809018342,FALSE,0
5,5500,75.150376521187,71.6418471565332,70.7732391232554,70.4364487016935,0.000312729274896708,0.000783793556178107,0.158165192419531,0.215372639200964,0.215372639200964,FALSE,0
5,5600,75.150376521187,71.6636980990515,70.8270044979452,70.4897643842881,0.000305002500431845,0.000759685092216794,0.15712784614369,0.213143479027103,0.213143479027103,FALSE,0
5,5700,75.150376521187,71.6850196583271,70.879165482806,70.5414902005725,0.000297522453364146,0.000736456175586909,0.156113922977818,0.210970812932187,0.210970812932187,FALSE,0
5,5800,75.150376521187,71.7058283880441,70.9297783979976,70.5916820074435,0.000290280030837074,0.000714073237838425,0.155122796015202,0.208853156785168,0.208853156785168,FALSE,0
5,5900,75.150376521187,71.7261402461787,70.9788975458508,70.64039365885,0.000283266487413776,0.000692503895579306,0.15415385538521,0.206789057842886,0.206789057842886,FALSE,0
5,6000,75.150376521187,71.7459706175577,71.026575272455,70.6876770669857,0.000276473421139817,0.000671716922250131,0.153206507871491,0.20477709466072,0.20477709466072,FALSE,0
5,6100,75.150376521187,71.7653343355926,71.0728620286431,70.7335822628787,0.000269892760084443,0.000651682219091521,0.152280176532416,0.202815876962577,0.202815876962577,FALSE,0
5,6200,75.150376521187,71.7842457032142,71.1178064302288,70.7781574562393,0.000263516749371034,0.000632370785457714,0.151374300324177,0.200904045473142,0.200904045473142,FALSE,0
5,6300,75.150376521187,71.8027185130317,71.1614553173875,70.821449094446,0.000257337938659352,0.000613754688869316,0.150488333726965,0.199040271715099,0.199040271715099,FALSE,0
5,6400,75.150376521187,71.8207660667406,71.203853813063,70.863501920568,0.000251349170095736,0.000595807034670631,0.149621746374593,0.197223257773973,0.197223257773973,FALSE,0
5,6500,75.150376521187,71.8384011938033,71.2450453803124,70.9043590303285,0.000245543566693734,0.000578501935548716,0.14877402268791,0.195451736033096,0.195451736033096,FALSE,0
5,6600,75.150376521187,71.8556362694261,71.2850718785215,70.9440619279418,0.000239914521153772,0.000561814481210497,0.147944661512338,0.193724468880996,0.193724468880996,FALSE,0
5,6700,75.150376521187,71.8724832318559,71.3239736184196,70.9826505807566,0.000234455685098525,0.000545720708037308,0.147133175759796,0.192040248393503,0.192040248393503,FALSE,0
5,6800,75.150376521187,71.8889535990182,71.3617894158422,71.0201634726545,0.000229160958710452,0.000530197568982622,0.1463390920553,0.190397895992705,0.190397895992705,FALSE,0
5,6900,75.150376521187,71.9050584845215,71.3985566442077,71.0566376561672,0.000224024480773256,0.000515222903831389,0.14556195038846,0.18879626208475,0.18879626208475,FALSE,0
5,7000,75.150376521187,71.9208086130472,71.4343112856653,71.0921088032755,0.000219040619082463,0.000500775409730532,0.144801303770094,0.187234225678482,0.187234225678482,FALSE,0
5,7100,75.150376521187,71.9362143351474,71.4690879809041,71.1266112548721,0.000214203961236805,0.000486834612287222,0.144056717894157,0.185710693986674,0.185710693986674,FALSE,0
5,7200,75.150376521187,71.9512856414732,71.5029200775939,71.1601780688668,0.00020950930578014,0.000473380837025299,0.143327770805136,0.184224602011683,0.184224602011683,FALSE,0
5,7300,75.150376521187,71.9660321764508,71.5358396774597,71.1928410669337,0.000204951653693058,0.000460395181484454,0.142614052571083,0.182774912117137,0.182774912117137,FALSE,0
5,7400,75.150376521187,71.980463251428,71.5678776819796,71.2246308798884,0.000200526200219986,0.000447859487835554,0.141915164962393,0.181360613587258,0.181360613587258,FALSE,0
5,7500,75.150376521187,71.9945878573094,71.5990638367114,71.255576991703,0.000196228327011426,0.000435756316128796,0.141230721136453,0.179980722175312,0.179980722175312,FALSE,0
5,7600,75.150376521187,72.0084146766985,71.6294267742585,71.2857077821665,0.000192053594590623,0.000424068918224548,0.14056034532824,0.178634279642606,0.178634279642606,FALSE,0
5,7700,75.150376521187,72.0219520955663,71.658994055874,71.3150505681965,0.000187997735107065,0.000412781212233719,0.139903672546956,0.177320353289418,0.177320353289418,FALSE,0
5,7800,75.150376521187,72.0352082144635,71.6877922117365,71.3436316438242,0.000184056645390752,0.000401877757871325,0.139260348278753,0.17603803547908,0.17603803547908,FALSE,0
5,7900,75.150376521187,72.0481908592927,71.7158467798956,71.3714763188631,0.000180226380279197,0.000391343732223942,0.138630028195588,0.174786443156494,0.174786443156494,FALSE,0
5,8000,75.150376521187,72.0609075916584,71.7431823439231,71.3986089562884,0.000176503146215145,0.000381164906431434,0.138012377870244,0.173564717362177,0.173564717362177,FALSE,0
5,8100,75.150376521187,72.0733657188113,71.7698225692827,71.4250530083446,0.000172883295107494,0.000371327622908256,0.13740707249754,0.17237202274295,0.17237202274295,FALSE,0
5,8200,75.150376521187,72.0855723032,71.7957902384503,71.4508310514092,0.000169363318431493,0.000361818773378541,0.136813796621717,0.17120754706027,0.17120754706027,FALSE,0
5,8300,75.150376521187,72.0975341716483,71.8211072848035,71.4759648196369,0.000165939841581967,0.000352625777487542,0.136232243870012,0.170070500697186,0.170070500697186,FALSE,0
5,8400,75.150376521187,72.1092579241709,71.8457948253147,71.5004752374132,0.000162609618446294,0.000343736562195894,0.13566211669239,0.168960116164817,0.168960116164817,FALSE,0
5,8500,75.150376521187,72.1207499424411,71.8698731920732,71.5243824506456,0.0001593695262029,0.000335139541807008,0.135103126107417,0.167875647609186,0.167875647609186,FALSE,0
5,8600,75.150376521187,72.1320163979261,71.8933619626678,71.5477058569197,0.000156216560337928,0.000326823598697525,0.134554991454226,0.166816370319216,0.166816370319216,FALSE,0
5,8700,75.150376521187,72.1430632597007,71.9162799894547,71.5704641345538,0.000153147829856712,0.000318778064640043,0.134017440150546,0.165781580236638,0.165781580236638,FALSE,0
5,8800,75.150376521187,72.1538963019532,71.9386454277503,71.5926752705799,0.000150160552700521,0.00031099270288813,0.133490207456724,0.164770593468476,0.164770593468476,FALSE,0
5,8900,75.150376521187,72.1645211111967,71.9604757629719,71.6143565876828,0.000147252051350921,0.000303457690812431,0.132973036245701,0.163782745802769,0.163782745802769,FALSE,0
5,9000,75.150376521187,72.1749430931941,71.9817878367605,71.6355247701263,0.000144419748610378,0.000296163603181367,0.132465676778855,0.162817392228108,0.162817392228108,FALSE,0
5,9100,75.150376521187,72.1851674796129,72.0025978721147,71.6561958887,0.000141661163563721,0.000289101396054648,0.131967886487657,0.161873906457563,0.161873906457563,FALSE,0
5,9200,75.150376521187,72.1951993344157,72.0229214975712,71.6763854247159,0.000138973907703329,0.000282262391318098,0.131479429761053,0.160951680457465,0.160951680457465,FALSE,0
5,9300,75.150376521187,72.2050435600012,72.0427737704556,71.6961082930836,0.000136355681212417,0.000275638261704212,0.131000077738496,0.160050123981533,0.160050123981533,FALSE,0
5,9400,75.150376521187,72.2147049031026,72.06216919924,71.7153788644978,0.000133804269412081,0.000269221016478611,0.130529608108535,0.159168664110752,0.159168664110752,FALSE,0
5,9500,75.150376521187,72.2241879604547,72.0811217650329,71.7342109867643,0.00013131753934004,0.000263002987607238,0.130067804912881,0.158306744799391,0.158306744799391,FALSE,0
5,9600,75.150376521187,72.2334971842385,72.0996449422319,71.7526180052947,0.000128893436488725,0.000256976816472878,0.12961445835585,0.157463826427507,0.157463826427507,FALSE,0
5,9700,75.150376521187,72.2426368873128,72.1177517183709,71.770612782801,0.000126529981664475,0.000251135441146167,0.129169364619089,0.156639385360219,0.156639385360219,FALSE,0
5,9800,75.150376521187,72.2516112482399,72.1354546131848,71.7882077182127,0.000124225267982236,0.000245472084086238,0.128732325681494,0.155832913514072,0.155832913514072,FALSE,0
5,9900,75.150376521187,72.2604243161159,72.1527656969245,71.8054147648503,0.00012197745799384,0.000239980240403655,0.128303149144205,0.155043917930684,0.155043917930684,FALSE,0
5,10000,75.150376521187,72.2690800152116,72.1696966079455,71.8222454478781,0.000119784780917311,0.000234653666528228,0.127881648060595,0.154271920357922,0.154271920357922,FALSE,0
5,10100,75.150376521187,72.2775821494324,72.1862585695995,71.8387108810621,0.000117645529998063,0.000229486369382858,0.127467640771133,0.153516456838766,0.153516456838766,FALSE,0
5,10200,75.150376521187,72.2859344066051,72.2024624064517,71.854821782862,0.000115558059971875,0.000224472595938604,0.127060950743033,0.152777077308039,0.152777077308039,FALSE,0
5,10300,75.150376521187,72.2941403625968,72.2183185598503,71.8705884918782,0.000113520784631654,0.000219606823232296,0.126661406414572,0.15205334519711,0.15205334519711,FALSE,0
5,10400,75.150376521187,72.3022034852751,72.2338371028772,71.886020981683,0.000111532174501219,0.000214883748837364,0.12626884104397,0.151344837046667,0.151344837046667,FALSE,0
5,10500,75.150376521187,72.3101271383145,72.2490277546908,71.9011288750524,0.00010959075460322,0.00021029828156483,0.125883092562752,0.150651142127689,0.150651142127689,FALSE,0
5,10600,75.150376521187,72.3179145848549,72.2638998943005,71.9159214576282,0.000107695102312503,0.000205845532761893,0.125504003433446,0.149971862070599,0.149971862070599,FALSE,0
5,10700,75.150376521187,72.3255689910196,72.2784625737791,71.9304076910285,0.000105843845313163,0.000201520807760979,0.125131420511552,0.149306610502721,0.149306610502721,FALSE,0
5,10800,75.150376521187,72.3330934292973,72.2927245309499,71.9445962254295,0.000104035659625099,0.000197319597885174,0.124765194911647,0.14865501269397,0.14865501269397,FALSE,0
5,10900,75.150376521187,72.3404908817944,72.3066942015547,71.958495411639,0.000102269267721699,0.000193237572596351,0.124405181877546,0.148016705210874,0.148016705210874,FALSE,0
5,11000,75.150376521187,72.3477642433619,72.3203797309338,71.9721133126792,0.00010054343672281,0.00018927057211285,0.124051240656399,0.147391335578826,0.147391335578826,FALSE,0
5,11100,75.150376521187,72.3549163246032,72.333788985232,71.9854577149062,9.88569766612728e-05,0.000185414600255726,0.123703234376626,0.146778561952591,0.146778561952591,FALSE,0
5,11200,75.150376521187,72.3619498547666,72.3469295621508,71.9985361386697,9.72087388213655e-05,0.0001816658176386,0.123361029929596,0.146178052795001,0.146178052795001,FALSE,0
5,11300,75.150376521187,72.3688674845278,72.3598088012663,72.0113558485507,9.55976141470994e-05,0.000178020535126798,0.123024497854947,0.145589486563793,0.145589486563793,FALSE,0
5,11400,75.150376521187,72.375671788666,72.3724337939252,72.0239238631761,9.4022531715193e-05,0.000174475207550086,0.122693512229438,0.14501255140651,0.14501255140651,FALSE,0
5,11500,75.150376521187,72.3823652686396,72.3848113927464,72.0362469646387,9.24824572693386e-05,0.000171026427776217,0.122367950559252,0.144446944863388,0.144446944863388,FALSE,0
5,11600,75.150376521187,72.3889503550628,72.3969482207279,72.0483317075345,9.09763918159238e-05,0.000167670920846296,0.12204769367565,0.143892373578159,0.143892373578159,FALSE,0
5,11700,75.150376521187,72.3954294100908,72.4088506799932,72.0601844276321,8.95033702829545e-05,0.000164405538601042,0.121732625633867,0.143348553016633,0.143348553016633,FALSE,0
5,11800,75.150376521187,72.4018047297132,72.4205249601776,72.0718112501918,8.80624602184153e-05,0.000161227254330348,0.121422633615184,0.142815207193,0.142815207193,FALSE,0
5,11900,75.150376521187,72.4080785459627,72.4319770464766,72.0832180979465,8.66527605606705e-05,0.000158133157766673,0.121117607832059,0.1422920684037,0.1422920684037,FALSE,0
5,12000,75.150376521187,72.4142530290402,72.4432127273687,72.0944106987594,8.52734004483281e-05,0.000155120450251512,0.120817441436252,0.141778876968765,0.141778876968765,FALSE,0
5,12100,75.150376521187,72.4203302893614,72.4542376020235,72.1053945929699,8.39235380745123e-05,0.000152186440106033,0.120522030429832,0.141275380980499,0.141275380980499,FALSE,0
5,12200,75.150376521187,72.4263123795265,72.4650570874128,72.1161751404452,8.26023596030504e-05,0.000149328538223858,0.120231273579006,0.14078133605937,0.14078133605937,FALSE,0
5,12300,75.150376521187,72.4322012962173,72.475676425132,72.1267575273436,8.13090781136499e-05,0.000146544253825414,0.119945072330663,0.140296505116973,0.140296505116973,FALSE,0
5,12400,75.150376521187,72.4379989820234,72.4861006879461,72.1371467726047,8.00429325951665e-05,0.000143831190383018,0.119663330731572,0.13982065812595,0.13982065812595,FALSE,0
5,12500,75.150376521187,72.443707327202,72.4963347860731,72.1473477341803,7.88031869846706e-05,0.000141187041789685,0.119385955350131,0.13935357189669,0.13935357189669,FALSE,0
5,12600,75.150376521187,72.449328171372,72.5063834732134,72.1573651150109,7.7589129234732e-05,0.000138609588608955,0.119112855200624,0.138895029860696,0.138895029860696,FALSE,0
5,12700,75.150376521187,72.4548633051468,72.5162513523358,72.1672034687621,7.640007042882e-05,0.000136096694520879,0.118843941669861,0.138444821860468,0.138444821860468,FALSE,0
5,12800,75.150376521187,72.4603144717068,72.5259428812299,72.1768672053304,7.52353439280373e-05,0.00013364630290988,0.118579128446175,0.138002743945754,0.138002743945754,FALSE,0
5,12900,75.150376521187,72.4656833683148,72.5354623778415,72.1863605961305,7.40943045459495e-05,0.000131256433676122,0.118318331450676,0.137568598176014,0.137568598176014,FALSE,0
5,13000,75.150376521187,72.4709716477764,72.544814025383,72.1956877791637,7.29763277706405e-05,0.000128925179972873,0.118061468770689,0.137142192428975,0.137142192428975,FALSE,0
5,13100,75.150376521187,72.4761809198477,72.5540018772543,72.2048527638924,7.18808090027165e-05,0.000126650705426063,0.117808460595334,0.136723340215084,0.136723340215084,FALSE,0
5,13200,75.150376521187,72.4813127525916,72.5630298617515,72.2138594359109,7.08071628334992e-05,0.000124431241056588,0.117559229153144,0.136311860497782,0.136311860497782,FALSE,0
5,13300,75.150376521187,72.4863686736864,72.5719017865993,72.2227115614361,6.97548223505793e-05,0.000122265082710442,0.11731369865169,0.135907577519377,0.135907577519377,FALSE,0
5,13400,75.150376521187,72.4913501716862,72.5806213432974,72.2314127916167,6.87232384643852e-05,0.000120150588360058,0.117071795219124,0.135510320632423,0.135510320632423,FALSE,0
5,13500,75.150376521187,72.4962586972374,72.5891921112956,72.2399666666704,6.77118792733441e-05,0.000118086175615436,0.116833446847596,0.135119924136439,0.135119924136439,FALSE,0
5,13600,75.150376521187,72.5010956642512,72.5976175620056,72.2483766198595,6.67202294399238e-05,0.000116070319353805,0.116598583338477,0.134736227119816,0.134736227119816,FALSE,0
5,13700,75.150376521187,72.505862451035,72.605901062649,72.2566459813061,6.57477896037696e-05,0.000114101549356692,0.116367136249328,0.134359073306805,0.134359073306805,FALSE,0
5,13800,75.150376521187,72.5105604013832,72.6140458799587,72.264777981659,6.4794075809133e-05,0.000112178448176385,0.116139038842564,0.133988310909404,0.133988310909404,FALSE,0
5,13900,75.150376521187,72.5151908256307,72.6220551837306,72.2727757556142,6.3858618963205e-05,0.000110299648984441,0.115914226035757,0.133623792484031,0.133623792484031,FALSE,0
5,14000,75.150376521187,72.5197550016679,72.6299320502383,72.2806423452985,6.29409643031505e-05,0.000108463833581185,0.11569263435352,0.13326537479284,0.13326537479284,FALSE,0
5,14100,75.150376521187,72.5242541759217,72.6376794655148,72.2883807035202,6.20406708994347e-05,0.000106669730477895,0.115474201880929,0.13291291866954,0.13291291866954,FALSE,0
5,14200,75.150376521187,72.5286895643013,72.6453003284994,72.295993696891,6.11573111644277e-05,0.000104916112969578,0.115258868218421,0.13256628888961,0.13256628888961,FALSE,0
5,14300,75.150376521187,72.5330623531118,72.6527974540726,72.3034841088275,6.0290470389764e-05,0.000103201797491283,0.115046574438136,0.132225354044727,0.132225354044727,FALSE,0
5,14400,75.150376521187,72.5373736999362,72.6601735759608,72.3108546424354,5.94397462967386e-05,0.000101525641773395,0.114837263041639,0.131889986421357,0.131889986421357,FALSE,0
5,14500,75.150376521187,72.5416247344864,72.667431349541,72.3181079232831,5.86047486055807e-05,9.98865433849019e-05,0.114630877918981,0.131560061883296,0.131560061883296,FALSE,0
5,14600,75.150376521187,72.5458165594257,72.6745733545246,72.3252465020637,5.77850986192594e-05,9.82834379982588e-05,0.114427364309074,0.131235459758128,0.131235459758128,FALSE,0
5,14700,75.150376521187,72.549950251163,72.6816020975471,72.3322728571606,5.69804288286449e-05,9.67152980485032e-05,0.114226668761297,0.130916062727405,0.130916062727405,FALSE,0
5,14800,75.150376521187,72.5540268606198,72.688520014655,72.3391893971084,5.61903825258661e-05,9.5181131239465e-05,0.114028739098336,0.130601756720475,0.130601756720475,FALSE,0
5,14900,75.150376521187,72.5580474139717,72.6953294736932,72.3459984629623,5.54146134377867e-05,9.36799791335712e-05,0.113833524380185,0.130292430811844,0.130292430811844,FALSE,0
5,15000,75.150376521187,72.5620129133638,72.70203277661,72.3527023305775,5.46527853687969e-05,9.22109159593141e-05,0.113640974869291,0.12998797712193,0.12998797712193,FALSE,0
5,15100,75.150376521187,72.5659243376035,72.7086321616649,72.3593032127985,5.39045718640584e-05,9.07730472300878e-05,0.113451041996781,0.129688290721138,0.129688290721138,FALSE,0
5,15200,75.150376521187,72.5697826428288,72.7151298055596,72.3658032615683,5.31696558751587e-05,8.9365508627049e-05,0.11326367832977,0.129393269537118,0.129393269537118,FALSE,0
5,15300,75.150376521187,72.573588763155,72.7215278254826,72.372204569956,5.24477294493033e-05,8.79874647831513e-05,0.113078837539676,0.129102814265138,0.129102814265138,FALSE,0
5,15400,75.150376521187,72.5773436113,72.7278282810833,72.3785091741085,5.17384934238094e-05,8.66381082612278e-05,0.112896474371534,0.12881682828142,0.12881682828142,FALSE,0
