movie_id,title,intro,year,region,inferred_type,language,main_genre,all_genres,festival_name,festival_class,length
34939037,"利刃出鞘2 / Glass Onion: A Knives Out Mystery
                             / 利刃出鞘2：抽丝剥茧 / 玻璃洋葱：利刃出鞘疑案",2022-09-10(多伦多电影节) / 2022-12-23(美国网络) / 丹尼尔·克雷格 / 爱德华·诺顿 / 加奈儿·梦奈 / 凯瑟琳·哈恩 / 小莱斯利·奥多姆 / 凯特·哈德森 / 戴夫·巴蒂斯塔 / 杰西卡·亨维克 / 玛德琳·克莱因 / 诺阿·西甘 / 杰姬·霍夫曼 / 达拉斯·罗伯特斯 / 伊桑·霍克 / 休·格兰特 / 史蒂芬·桑德海姆 / 安吉拉·兰斯伯瑞 / 娜塔莎·雷昂 / 卡里姆·阿卜杜尔-贾巴尔 / 塞蕾娜·威廉姆斯 / 马友友 / 约瑟夫·高登-莱维特 / 丹·查里顿 / 艾迪·戈罗杰茨基 / Adam Davenport / James Payton / 杰克·塔伯 / 美国 / 莱恩·约翰逊 / 140分钟 / 利刃出鞘2 / 剧情 / 喜剧 / 犯罪 / 悬疑 / 惊悚 / 莱恩·约翰逊 Rian Johnson / 英语,2022,USA,Movie,English,1Suspense,"['Drama', 'Comedy', 'Crime', 'Mystery', '2Thriller']",多伦多电影节,A-list,140.0
34940879,"年少日记 / 年少日記
                             / 遗书 / Times Still Turns The Pages",2023-06-11(上海国际电影节) / 卢镇业 / 郑中基 / 陈汉娜 / 韦罗莎 / 黄梓乐 / 中国香港 / 卓亦谦 / 95分钟 / 年少日记 / 剧情 / 卓亦谦 Nick Cheuk / 粤语,2023,Hong Kong,Movie,Cantonese,Drama,['Drama'],上海国际电影节,Regional-China,95.0
34940880,"过时·过节 / 過時·過節
                             / 阳 / Hong Kong Family",2022-10-07(釜山电影节) / 2022-11-24(中国香港) / 谢君豪 / 毛舜筠 / 吕爵安 / 谈善言 / 袁澧林 / 梁祖尧 / 冯素波 / 黄梓乐 / 黄宝漳 / 张达伦 / 陆诗韵 / 卢瀚霆 / 周志辉 / 梁健平 / 中国香港 / 曾庆宏 / 113分钟 / 过时·过节 / 剧情 / 家庭 / 杨两全 Yeung Leung-chuen / 吕筱华 Shiu-wa Lou / 曾庆宏 Eric Tsang / 粤语,2022,Hong Kong,Movie,Cantonese,Family,"['Drama', 'Family']",釜山电影节,Regional-Global,113.0
34940882,"灯火阑珊 / 燈火闌珊
                             / A Light Never Goes Out / 消えゆく燈火",2022-10-25(东京国际电影节) / 2023-04-13(中国香港) / 张艾嘉 / 任达华 / 蔡思韵 / 周汉宁 / 中国香港 / 曾宪宁 / 103分钟 / 灯火阑珊 / 剧情 / 曾宪宁 Anastasia Tsang / 蔡素文 Tsoi So Man / 粤语,2022,Hong Kong,Movie,Cantonese,Drama,['Drama'],东京国际电影节,Regional-Global,103.0
34941536,"宇宙探索编辑部
                             / 宇宙编辑部的故事 / Journey to the West",2021-10-17(平遥国际影展) / 2023-04-01(中国大陆) / 杨皓宇 / 艾丽娅 / 王一通 / 蒋奇明 / 盛晨晨 / 郭帆 / 龚格尔 / 洛翼云 / 中国大陆 / 孔大山 / 118分钟 / 喜剧 / 科幻 / 孔大山 Dashan Kong / 王一通 Roy / 汉语普通话,2021,Mainland China,Movie,Mandarin,Sci-Fi,"['Comedy', 'Sci-Fi']",平遥国际影展,Regional-China,118.0
34945502,"战俘拳王 / Mistrz
                             / 大获拳胜(台) / 冠军",2021-03-05(波兰) / 2023-05-26(中国大陆) / 彼得·格洛瓦茨基 / 格热戈日·马莱基 / 马尔钦·博萨克 / 马尔桑·恰尼克 / Marek Kasprzyk / 皮特·维特科夫斯基 / 马里安·杰奇茨 / 拉法尔·扎维鲁查 / 卡米尔·谢普特茨基 / 卢卡斯·斯佐布利克 / Marek Kossakowski / Grzegorz Artman / 安杰伊·皮耶钦斯基 / Ryszard Kluge / Konrad Marszalek / 波兰 / 马西耶·巴尔切夫斯基 / 92分钟 / 战俘拳王 / 剧情 / 传记 / 历史 / 运动 / 马西耶·巴尔切夫斯基 Maciej Barczewski / 波兰语 / 德语,2021,Mainland China,Movie,German,2Sports,"['Drama', 'Biography', 'History', '2Sports']",,,92.0
34948091,"妈妈的礼物 / 18 Regali
                             / 十八个礼物 / 18个礼物",2020-01-02(意大利) / 2023-05-13(中国大陆) / 维多利亚·普契尼 / 贝内黛塔·波尔卡罗利 / 爱德华多·莱奥 / 莎拉·拉扎罗 / 马可·梅塞里 / 贝蒂·佩德拉兹 / 阿历桑德罗·格罗斯特 / 菲利波·吉利 / 玛尔塔·努蒂 / 贾科莫·罗塞利 / 比阿特丽斯·席罗斯 / 安娜·特里欧 / 弗朗切斯科·沃尔夫 / 露西娅·佐蒂 / 苏珊娜·阿马托 / 罗塞拉·安布罗西尼 / 亚历山德拉·卡里略 / 意大利 / 弗朗切斯科·阿马托 / 115分钟 / 妈妈的礼物 / 剧情 / 奇幻 / 家庭 / 弗朗切斯科·阿马托 Francesco Amato / 马西莫·高迪奥索 Massimo Gaudioso / 达维德·兰蒂耶里 Davide Lantieri / 阿莱西奥·维琴佐托 Alessio Vicenzotto / 意大利语,2020,Mainland China,Movie,意大利语,Fantasy,"['Drama', 'Fantasy', 'Family']",,,115.0
34948595,"脐带
                             / 漫游在蓝色草原 / The Cord of Life
                        
[可播放]",2022-10-25(东京国际电影节) / 2022-12-23(海南岛国际电影节) / 2023-03-18(中国大陆) / 巴德玛 / 伊德尔 / 娜荷芽 / 苏日雅 / 卓拉 / 中国大陆 / 乔思雪 / 96分钟 / 剧情 / 家庭 / 乔思雪 Sixue Qiao / 蒙古语 / 汉语普通话,2022,Mainland China,Movie,Mandarin,Family,"['Drama', 'Family']",东京国际电影节,Regional-Global,96.0
34949013,堡垒 第一季 / Citadel Season 1,2023-04-28(美国) / 理查德·麦登 / 佩丽冉卡·曹帕拉 / 斯坦利·图齐 / 阿什莉·卡明斯 / 莫伊拉·凯利 / 凯奥林·斯普林加尔 / 莱丝利·曼维尔 / 蒂莫西·布斯菲尔德 / 罗兰·默勒 / 奥赛·伊克希尔 / 安迪·M·米利根 / 约瑟夫·米尔森 / 奥莱加·费多罗 / 利奥·伍德尔 / 若塔·卡斯特尔诺 / 吉安尼·卡尔切蒂 / 拉蒂·蒂亚 / 萨曼莎·鲁斯·帕布 / 瓦伦·达万 / Janis Ahern / 马蒂尔达·德·安杰利斯 / 美国 / 安东尼·罗素 / 乔·罗素 / 堡垒 / 堡垒 / 剧情 / 悬疑 / 惊悚 / 乔什·阿佩尔鲍姆 Josh Appelbaum / Sarah Bradshaw / 安德烈·内梅克 André Nemec / 英语,2023,USA,TV Series,English,2Thriller,"['Drama', 'Mystery', '2Thriller']",,,
34951007,"风骚律师 第六季 / Better Call Saul Season 6
                             / 风骚律师最终季 / 绝命律师
                        
[可播放]",2022-04-18(美国) / 鲍勃·奥登科克 / 乔纳森·班克斯 / 蕾亚·塞洪 / 帕特里克·法比安 / 迈克尔·曼多 / 托尼·达尔顿 / 吉安卡罗·埃斯波西托 / 斯蒂文·鲍尔 / 哈维尔·格拉杰达 / 罗伯特·保罗·泰勒 / 布莱恩·科兰斯顿 / 亚伦·保尔 / 马克·马戈利斯 / 何家蓓 / 迈克尔·麦基恩 / 安德鲁·弗莱德曼 / 马克斯·比克霍普 / 凯文·苏斯曼 / 卡罗尔·博内特 / 柳波 / 贝琪·勃兰特 / 卡特琳娜·坦纳鲍姆 / 美国 / 迈克尔·莫里斯 / 戈登·史密斯 / 吉安卡罗·埃斯波西托 / 蕾亚·塞洪 / 皮特·古尔德 / 托马斯·施纳泽 / 文斯·吉里根 / 梅丽莎·伯恩斯坦 / 米歇尔·麦克拉伦 / 风骚律师 / 60分钟 / 风骚律师 / 剧情 / 犯罪 / 文斯·吉里根 Vince Gilligan / 皮特·古尔德 Peter Gould / 戈登·史密斯 Gordon Smith / 托马斯·施纳泽 Thomas Schnauz / 安·彻基斯 Ann Cherkis / 阿莉尔·莱文 Ariel Levine / 英语,2022,USA,TV Series,English,Crime,"['Drama', 'Crime']",,,60.0
34953755,"关于我家的一切 / Interdit aux chiens et aux italiens
                             / 意大利人与狗不得入内 / 狗和意大利人禁止进入(台)",2022-06-15(法国) / 阿丽亚娜·阿斯卡里德 / 法国 / 意大利 / 瑞士 / 阿兰·乌盖托 / 70分钟 / 关于我家的一切 / 爱情 / 战争 / 动画 / 家庭 / Alexis Galmot / Anne Paschetta / 阿兰·乌盖托 Alain Ughetto / 法语 / 意大利语,2022,France,Animation,意大利语,2Animation,"['Romance', '2War', '2Animation', 'Family']",,,70.0
34954070,"黑的教育
                             / Bad Education",2022-11-04(台北金马影展) / 2023-03-10(中国台湾) / 蔡凡熙 / 宋柏纬 / 朱轩洋 / 洪瑜鸿  / 戴立忍 / 黄信尧 / 张寗 / 中国台湾 / 柯震东 / 75分钟 / 犯罪 / 悬疑 / 惊悚 / 九把刀 Giddens Ko / 汉语普通话,2022,Taiwan,Movie,Mandarin,1Suspense,"['Crime', 'Mystery', '2Thriller']",台北金马影展,Niche,75.0
34954093,"妈妈！
                             / 春歌 / Song of Spring
                        
[可播放]",2022-08-19(北京国际电影节) / 2022-09-10(中国大陆) / 吴彦姝 / 奚美娟 / 文淇 / 朱时茂 / 李晓川 / 杨恩又 / 刘洋 / 冯家妹 / 梁永棋 / 东靖川 / 任洛敏 / 徐艺瑄 / 中国大陆 / 杨荔钠 / 2022-09-03 14:00 / 109分钟 / 剧情 / 杨荔钠 Lina Yang / 汉语普通话,2022,Mainland China,Movie,Mandarin,Drama,['Drama'],北京国际电影节,Regional-China,109.0
34955229,"蜘蛛网 / Cobweb
                             / 鬼打墙(台)",2023-07-21(美国) / 伍迪·诺曼 / 丽兹·卡潘 / 安东尼·斯塔尔 / 克利欧佩特拉·科尔曼 / 埃伦·杜宾 / 黛博拉·热切娃 / 斯蒂芬妮·桑普森 / 美国 / 塞缪尔·博丹 / 88分钟 / 蜘蛛网 / 惊悚 / 恐怖 / 克里斯·托马斯·戴弗林 Chris Thomas Devlin / 英语,2023,USA,Movie,English,1Horror,"['2Thriller', '1Horror']",,,88.0
34958725,"逃走的女人 / 도망친 여자
                             / 出走的女人(港) / 逃亡的女人",2020-02-25(柏林电影节) / 2020-09-17(韩国) / 金敏喜 / 徐永嬅 / 宋宣美 / 金玺碧 / 李银美 / 权海骁 / 申锡镐 / 河成国 / 姜伊书 / 韩国 / 洪常秀 / 77分钟 / 逃走的女人 / 剧情 / 洪尚秀 Sang-soo Hong / 韩语,2020,South Korea,Movie,Korean,Drama,['Drama'],柏林电影节,A-list,77.0
34959527,"唬胆特工 / The Man from Toronto
                             / 来自多伦多的男人 / 多伦多来的男人
                        
[可播放]",2022-06-24(美国网络) / 2022-12-23(中国大陆) / 凯文·哈特 / 伍迪·哈里森 / 凯莉·库柯 / 贾思敏·马修斯 / 艾伦·巴金 / 莱拉·罗兰 / 凯特·德拉蒙德 / 罗布·阿切尔 / 皮尔森·福德 / 山下智久 / 罗尼·罗 / 杰森·麦克唐纳 / 简卡洛斯·卡纳拉 / 达林·贝克 / 费利佩·奥凯 / James Collins / 格里莎·帕斯特纳克 / 特洛伊·布德罗 / 辛西娅·罗恩 / 吉姆·查德 / 梅兰妮·利伯德 / 美国 / 帕特里克·休斯 / 110分钟 / 唬胆特工 / 喜剧 / 动作 / 犯罪 / 罗比·福克斯 Robbie Fox / 克里斯·布雷姆纳 Chris Bremner / 杰森·布鲁门塔尔 Jason Blumenthal / 英语,2022,USA,Movie,English,Action,"['Comedy', 'Action', 'Crime']",,,110.0
34960126,"鼻子，或异见者的阴谋 / Нос, или Заговор «не таких»
                             / Nos ili zagovor netakikh / The Nose or Conspiracy of Mavericks",2020-01-27(鹿特丹电影节) / 俄罗斯 / 安德烈·赫尔扎诺夫斯基 / 89分钟 / 鼻子，或异见者的阴谋 / 动画 / 安德烈·赫尔扎诺夫斯基 Andrey Khrzhanovskiy / 尤里·阿拉博夫 Yuri Arabov / 果戈理 Nikolai Gogol / 俄语,2020,,Animation,Russian,2Animation,['2Animation'],鹿特丹电影节,Niche,89.0
34960159,继承之战 第三季 / Succession Season 3,2021-10-17(美国) / 布莱恩·考克斯 / 杰瑞米·斯特朗 / 基南·卡尔金 / 莎拉·斯努克 / 马修·麦克费登 / 达格玛拉·多敏齐克 / 皮特·弗雷德曼 / 贾斯汀·卢佩 / 尼可拉斯·博朗 / 大卫·拉斯彻 / 阿兰·卢克 / 吉恩·史密斯-卡梅隆 / 费舍·史蒂芬斯 / 娜塔莉·戈尔德 / 桑娜·莱瑟 / 琳达·伊蒙 / 朱莉安娜·坎菲尔德 / 安娜贝尔·德克斯特-琼斯 / 金智海 / 达莎·内克拉索娃 / 乔丹·拉戈 / 韦恩·派尔 / 亚历山大·斯卡斯加德 / 艾德里安·布洛迪 / 霍普·戴维斯 / 艾拉·朗夫 / 阿里安·穆阿耶德 / 美国 / www.hbo.com/succession / 马克·米罗 / 继承之战 / 继承之战 / 剧情 / 杰西·阿姆斯特朗 Jesse Armstrong / 英语,2021,USA,TV Series,English,Drama,['Drama'],,,
34963356,"过往人生 / Past Lives
                             / 前世姻缘 / 前度人生",2023-01-21(圣丹斯电影节) / 2023-02-19(柏林国际电影节) / 2023-06-02(美国) / 格里塔·李 / 刘台午 / 约翰·马加罗 / 文胜雅 / 严晟敏 / 尹智慧 / 崔元英 / 安敏扬 / 徐妍宇 / 黄胜妍 / 乔尼卡·T·吉布斯 / 丽莎·丹尼特 / 艾萨克·鲍威尔 / 娜迪亚·拉姆达斯 / 美国 / 席琳·宋 / 106分钟 / 过往人生 / 剧情 / 爱情 / 席琳·宋 Celine Song / 英语 / 韩语,2023,USA,Movie,Korean,Romance,"['Drama', 'Romance']",圣丹斯电影节,A-list,106.0
34965661,海王星霜冻 / Neptune Frost,2021-07(戛纳电影节) / 埃利亚纳·乌姆夏尔 / 叶卡捷琳娜·贝克 / 卢旺达 / 法国 / 加拿大 / 美国 / 安妮西亚·乌兹曼 / 索尔·威廉姆斯 / 105分钟 / 海王星霜冻 / 科幻 / 歌舞 / 索尔·威廉姆斯 Saul Williams / 卢旺达语 / 基隆迪语 / 斯瓦希里语 / 法语 / 英语,2021,France,Movie,English,Sci-Fi,"['Sci-Fi', '1Musical']",戛纳电影节,A-list,105.0
34967488,"卡拉瓦乔之影 / L'ombra di Caravaggio
                             / Caravaggio's Shadow / 追殺卡拉瓦喬(台)",2022-10-13(罗马电影节) / 2022-11-03(意大利) / 里卡多·斯卡马乔 / 路易·加瑞尔 / 伊莎贝尔·于佩尔 / 米凯莱·普拉奇多 / 米卡埃拉·拉马佐蒂 / 洛丽塔·夏马 / 维尼乔·马尔基奥尼 / 阿历桑多罗·哈伯 / Brenno Placido / 詹弗兰科·加洛 / Orfeo Orlando / 毛里齐奥·多纳多尼 / Moni Ovadia / 意大利 / 法国 / 米凯莱·普拉奇多 / 120分钟 / 卡拉瓦乔之影 / 传记 / 历史 / 桑德罗·佩特拉利亚 Sandro Petraglia / 米凯莱·普拉奇多 Michele Placido / Fidel Signorile / 意大利语,2022,France,Movie,意大利语,Biography,"['Biography', 'History']",罗马电影节,Niche,120.0
34968378,"亲爱的别担心 / Don't Worry Darling
                             / 别担心亲爱的(港/台)
                        
[可播放]",2022-09-05(威尼斯电影节) / 2022-09-23(美国) / 弗洛伦丝·皮尤 / 哈里·斯泰尔斯 / 克里斯·派恩 / 奥利维亚·王尔德 / 琪琪·莱恩 / 嘉玛·陈 / 尼克·克罗尔 / 西德尼·钱德勒 / 凯特·贝兰特 / 阿西夫·阿里 / 道格拉斯·史密斯 / 蒂莫西·西蒙斯 / 阿里尔·斯泰切尔 / 史蒂夫·伯格 / 黛西·苏戴奇斯 / 马塞罗·莱耶斯 / 梦露·克莱恩 / 蒂塔·万·提斯 / 泰勒·梅 / 莱克茜·休姆 / 提娅.利泽伍德 / 美国 / 奥利维亚·王尔德 / 122分钟 / 亲爱的别担心 / 剧情 / 悬疑 / 惊悚 / 凯瑟琳·西尔伯曼 Katie Silberman / 凯莉·凡·戴克 Carey Van Dyke / 肖恩·范·戴克 Shane Van Dyke / 英语,2022,USA,Movie,English,2Thriller,"['Drama', 'Mystery', '2Thriller']",威尼斯电影节,A-list,122.0
34969348,"伊尼舍林的报丧女妖 / The Banshees of Inisherin
                             / 伊尼舍林的女妖(港/台) / 伊尼希尔的女妖",2022-09-05(威尼斯电影节) / 2022-10-21(美国) / 科林·法瑞尔 / 布莱丹·格里森 / 凯瑞·康顿 / 巴里·基奥恩 / 盖瑞·莱登 / 帕特·绍特 / 希拉·弗里顿 / 布里·尼·内奇廷 / 乔·肯尼 / 艾伦·莫纳汉 / 大卫·皮尔斯 / 爱尔兰 / 英国 / 美国 / 马丁·麦克唐纳 / 114分钟 / 伊尼舍林的报丧女妖 / 剧情 / 喜剧 / 马丁·麦克唐纳 Martin McDonagh / 英语,2022,USA,Movie,English,Comedy,"['Drama', 'Comedy']",威尼斯电影节,A-list,114.0
34969702,便携门 / The Portable Door,2023-03-23(美国) / 米兰达·奥图 / 山姆·尼尔 / 克里斯托弗·瓦尔兹 / 杰西卡·德·古维 / 苏菲·王尔德 / 瑞切尔·豪斯 / 达蒙·海瑞曼 / 帕特里克·吉布森 / 吴育刚 / 克里斯多夫·萨默斯 / 林晓杰 / 克雷格·英汉姆 / 杰森·怀尔德 / 澳大利亚 / 杰弗里·沃克 / 116分钟 / 便携门 / 奇幻 / 里昂·福德 Leon Ford / Tom Holt / 英语,2023,USA,Movie,English,Fantasy,['Fantasy'],,,116.0
34969716,"无痛杀手 / Painkiller
                             / 止痛药 / 止痛毒丸",2023-08-10(美国) / 马修·布罗德里克 / 乌佐·阿杜巴 / 马德琳·韦斯特·杜乔夫尼 / 迪纳·什瓦比 / 泰勒·克奇 / 山姆·安德森 / 卡罗林纳·巴特察克 / 杰克·马赫恩 / 安娜·科鲁兹·凯恩 / 布莱恩·马克金森 / 约翰·罗斯曼 / 约翰·阿勒斯 / 约翰尼·斯尼德 / 诺亚·哈普斯特 / 达林·贝克 / 玛德琳·格蕾丝 / 泰勒·瑞特 / 塔拉·塞缪尔 / 比利·史密斯 / 劳拉·席勒维茨 / 罗恩·利 / 朱莉娅·拉隆德 / 拉腊·达安斯 / 亚历山大·加兰特 / 杰弗里·庞塞特 / 美国 / 彼得·博格 /  / 无痛杀手 / 剧情 / 犯罪 / 迈卡·费兹曼-布卢 Micah Fitzerman-Blue / 诺亚·哈普斯特 Noah Harpster / 帕特里克·拉登·基夫 / 英语,2023,USA,Movie,English,Crime,"['Drama', 'Crime']",,,
34970325,"无辜者 / De uskyldige
                             / De uskyldige(挪威) / The Innocents(美国)",2021-07-11(戛纳电影节) / 2021-09-03(挪威) / 雷克·蕾诺拉·弗洛特姆 / 阿尔瓦·布林斯莫·拉姆斯塔德 / 艾伦·多丽特·彼得森 / 莫滕·斯瓦特维特 / Marius Kolbenstvedt / 托恩·格洛特约德·格伦 / 山姆·阿什拉夫 / 米娜·贾斯敏·布雷姆塞思·阿什海姆 / 挪威 / 瑞典 / 丹麦 / 英国 / 法国 / 芬兰 / 埃斯基尔·沃格特 / 117分钟 / 无辜者 / 惊悚 / 恐怖 / 埃斯基尔·沃格特 Eskil Vogt / 挪威语,2021,UK,Movie,挪威语,1Horror,"['2Thriller', '1Horror']",戛纳电影节,A-list,117.0
34979067,"天堂来的男孩 / صبي من الجنة
                             / Cairo Conspiracy / Boy from Heaven",2022-05-20(戛纳电影节) / 2022-10-26(法国) / 2022-11-18(瑞典) / 托菲克·巴霍姆 / 法瑞斯·法瑞斯 / 麦赫迪·德比 / 穆罕默德·巴克里 / 马哈姆·胡里 / 什万·哈吉 / 瑞典 / 法国 / 芬兰 / 丹麦 / 塔里克·萨利赫 / 120分钟 / 天堂来的男孩 / 剧情 / 惊悚 / 塔里克·萨利赫 Tarik Saleh / 阿拉伯语,2022,France,Movie,阿拉伯语,2Thriller,"['Drama', '2Thriller']",戛纳电影节,A-list,120.0
34982427,"死亡护理师 / ロスト・ケア
                             / 失控的照护(台) / 守护天使的失格(港)",2023-03-24(日本) / 松山研一 / 长泽雅美 / 铃鹿央士 / 柄本明 / 坂井真纪 / 户田菜穗 / 峰村理惠 / 加藤菜津 / 蓝木靖英 / 岩谷健司 / 井上肇 / 绫户智惠 / 梶原善 / 藤田弓子 / 日本 / 前田哲 / 114分钟 / 死亡护理师 / 剧情 / 龙居由佳里 Yukari Tatsui / 前田哲 Tetsu Maeda / 日语,2023,Japan,Movie,Japanese,Drama,['Drama'],,,114.0
34984200,"少女索朗日 / Petite Solange
                             / 索兰琪的少女心事(台) / 小索朗日",2021-08(洛迦诺电影节) / 2022-02-02(法国) / 蕾雅·德吕盖 / 菲烈·卡特林 / Benjamin Esdraffo / 法国 / 阿克塞尔·罗贝尔 / 86分钟 / 少女索朗日 / 剧情 / 阿克塞尔·罗贝尔 Axelle Ropert / 法语,2021,France,Movie,French,Drama,['Drama'],洛迦诺电影节,Regional-Global,86.0
34984272,"惊声尖叫5 / Scream
                             / 夺命狂呼(港) / 惊声尖叫(台)",2022-01-14(美国) / 大卫·阿奎特 / 内芙·坎贝尔 / 柯特妮·考克斯 / 梅丽莎·巴雷拉 / 珍娜·奥尔特加 / 梅森·古丁 / 迪兰·明奈特 / 玛丽·谢尔顿 / 杰克·奎德 / 贾思敏·萨沃伊·布朗 / 索尼娅·阿马尔 / 米奇·麦迪森 / 凯尔·加尔纳 / 希瑟·玛塔拉佐 / 斯基特·乌尔里奇 / 美国 / 马特·贝蒂内利-奥尔平 / 泰勒·吉勒特 / 114分钟 / 惊声尖叫5 / 惊悚 / 恐怖 / 詹姆斯·范德比尔特 James Vanderbilt / 盖伊·比尤西克 Guy Busick / 凯文·威廉姆森 Kevin Williamson / 英语,2022,USA,Movie,English,1Horror,"['2Thriller', '1Horror']",,,114.0
34985929,烈火战车 / Twisted Metal,2023-07-27(美国) / 安东尼·麦凯 / 斯蒂芬妮·比翠丝 / 谢勒·拉莫斯 / 迈克尔·卡罗洛 / 杰拉德·班肯斯 / 黛安·罗德里格斯 / 杰米·纽曼 / 马修·里默 / 娜塔莉·阿拉尔孔 / 内芙·坎贝尔 / 威尔·阿奈特 / 托马斯·哈登·丘奇 / 理查德·卡夫拉尔 / Sherri Eakin / 韩·索托 / 乔·萨摩亚 / 迈克尔·巴克利·斯通 / 克洛伊·菲内曼 / 瓦妮塔·沃姆斯利 / 丹尼斯·基弗 / 凯文·韦恩 / 瑞安·雷尼克 / 拉腊·格赖斯 / 比利·斯洛特 / 里奇·蒙哥马利 / 内德·尤瑟夫 / 加雷特·海因斯 / 杰洛米诺·斯芬克斯 / 美国 / 布莱恩·泰勒 / 烈火战车 / 喜剧 / 动作 / 科幻 / 奇幻 / 冒险 / 瑞特·里斯 Rhett Reese / 保罗·韦尼克 Paul Wernick / Michael Jonathan Smith / 英语,2023,USA,Movie,English,Sci-Fi,"['Comedy', 'Action', 'Sci-Fi', 'Fantasy', '1Adventure']",,,
34986397,"五恶魔 / Les Cinq Diables
                             / 五个恶魔 / The Five Devils",2022-05-17(戛纳电影节) / 阿黛尔·艾克萨勒霍布洛斯 / 达芙妮·帕塔基亚 / 诺亚·阿比塔 / 帕特里克·伯利奇 / 斯韦拉·埃玛蒂 / 穆斯塔法·姆本格 / 莎莉·德拉梅 / 法国 / 蕾雅·梅西斯 / 96分钟 / 五恶魔 / 剧情 / 蕾雅·梅西斯 Léa Mysius / 保罗·圭哈姆 Paul Guilhaume / 法语,2022,France,Movie,French,Drama,['Drama'],戛纳电影节,A-list,96.0
34988709,"9号秘事 第六季 / Inside No. 9 Season 6

[可播放]",2021-05-10(英国) / 史蒂夫·佩姆伯顿 / 里斯·谢尔史密斯 / 凯文·毕晓普 / 杰玛·韦兰 / 罗莎·罗布森 / 佩特逊·约瑟夫 / 迪诺·凯利 / 茜安·克利福德 / 阿德里安·敦巴 / 琳赛·邓肯 / 尼克·穆罕默德 / 德里克·雅各比 / 莎拉·帕里什 / 巴姆沙德·阿贝迪-阿敏 / 杰克·沃尔夫 / 英国 / 吉列尔莫·莫拉莱斯 / 马特·利普西 / 9号秘事 / 30分钟 / 9号秘事 / 喜剧 / 悬疑 / 惊悚 / 史蒂夫·佩姆伯顿 Steve Pemberton / 里斯·谢尔史密斯 Reece Shearsmith / 英语,2021,UK,TV Series,English,2Thriller,"['Comedy', 'Mystery', '2Thriller']",,,30.0
34988710,"9号秘事 第七季 / Inside No. 9 Season 7

[可播放]",2022-04-20(英国) / 里斯·谢尔史密斯 / 史蒂夫·佩姆伯顿 / 马克·加蒂斯 / 戴安·摩根 / 帕特里斯·奈安巴纳 / 安妮特·白兰特 / 苏菲·奥康内多 / 罗宾·威弗 / 赛奥汉·雷门 / 可可-莉莉·霍德 / 黛西·海格达 / 丹尼尔·梅斯 / 詹森·艾萨克 / 杰西卡·海因斯 / 诺亚·瓦伦廷 / 罗恩·库克 / 伊莎贝拉·帕拉特 / 迪伦·霍尔 / 乔治·格伦 / 英国 / 阿尔·坎贝尔 / 路易丝·胡珀 / 基伦·J·沃尔什 / 9号秘事 / 30分钟 / 9号秘事 / 剧情 / 喜剧 / 犯罪 / 悬疑 / 惊悚 / 恐怖 / 史蒂夫·佩姆伯顿 Steve Pemberton / 里斯·谢尔史密斯 Reece Shearsmith / 英语,2022,UK,TV Series,English,1Suspense,"['Drama', 'Comedy', 'Crime', 'Mystery', '2Thriller', '1Horror']",,,30.0
34990593,万神殿 第一季 / Pantheon Season 1,2022-09-01(美国) / 凯蒂·张 / 保罗·达诺 / 艾伦·艾克哈特 / 罗丝玛丽·德薇特 / 金大贤 / 克里斯·迪亚曼托普洛斯 / 拉扎·杰夫里 / 朗·里维斯顿 / 泰勒·席林 / 茉德·阿帕图 / 威廉·赫特 / 斯科特·麦克纳里 / 劳拉·普沃 / 寇瑞·斯托尔 / 凯文·杜兰 / 格蕾·德丽斯勒 / 迈克尔·凯利 / 萨缪尔·劳金 / 阿杰·梅赫塔 / 阿尼卡·诺尼·罗斯 / 玛德赫·杰佛里 / 奥德娅·拉什 / 希瑟·林德 / 美国 / 梅尔基奥尔·祖耶 / David Dwooman Woo / 万神殿 / 41分钟 / 万神殿 / 剧情 / 科幻 / 动画 / 刘宇昆 Ken Liu / 克雷格·西尔弗斯坦 Craig Silverstein / 英语,2022,USA,Animation,English,2Animation,"['Drama', 'Sci-Fi', '2Animation']",,,41.0
34991920,"星落凝成糖
                             / The Starry Love
                        
[可播放]",2023-02-16(中国大陆) / 陈星旭 / 李兰迪 / 陈牧驰 / 何宣林 / 周历杰 / 秦天宇 / 丹增晋美 / 戴蕥琪 / 白妤霏 / 王丽娜 / 曹博 / 蒋潇林 / 陈思澈 / 夏铭浩 / 周铁 / 孔宋今 / 唐国忠 / 胡然 / 苑冉 / 萨顶顶 / 夏嘉伟 / 于洋 / 李宝儿 / 陆骏瑶 / 付宏声 / 姬天语 / 曹杰 / 王若溪 / 李昀哲 / 宫正晔 / 陈静波 / 曹俊 / 朱翔 / 高玉庆 / 阮鸿成 / 窦若溪 / 崔靖涵 / 李洛伊 / 张景祎 / 黄宗耀 / 邵昊林 / 何羽霄 / 沈雪炜 / 孙蛟龙 / 于子宽 / 王笑龙 / 中国大陆 / 朱锐斌 / 45分钟 / 剧情 / 爱情 / 奇幻 / 马佳 Jia Ma / 汉语普通话,2023,Mainland China,TV Series,Mandarin,Fantasy,"['Drama', 'Romance', 'Fantasy']",,,45.0
