movie_id,title,intro,year,region,type,language,main_genre,all_genres,inferred_type,is_festival,festival_name,festival_class
35457272,"保你平安
                             / 洗白白 / Post Truth",2022-12-18(海南岛国际电影节) / 2023-03-10(中国大陆) / 大鹏 / 李雪琴 / 尹正 / 王迅 / 王圣迪 / 马丽 / 宋茜 / 白宇 / 贾冰 / 杨迪 / 潘斌龙 / 倪虹洁 / 乔杉 / 于洋 / 刘金山 / 曹炳琨 / 梁超 / 张林 / 老四 / 李胤维  / 夏甄 / 邓飞 / 李妮妮 / 张婉儿 / 娄乃鸣 / 陈祉希 / 其那日图 / 兰西雅 / 方圆圆 / 林若惜 / 大能 / 吴昊宸 / 中国大陆 / 大鹏 / 112分钟 / 剧情 / 喜剧 / 苏彪 Biao Su / 大鹏 Chengpeng Dong / 汉语普通话,2022.0,Mainland China,,Mandarin,Comedy,"['Drama', 'Comedy']",Movie,True,海南岛国际电影节,Regional-China
36239955,"诅咒录影 / 마루이 비디오
                             / Marui Video / 8mm",2023-02-22(韩国) / 徐现宇 / 韩国 / 尹俊迥 / 87分钟 / 诅咒录影 / 悬疑 / 恐怖 / 尹俊迥 Yoon Joon-hyeong / 韩语,2023.0,South Korea,,Korean,1Horror,"['Mystery', '1Horror']",Movie,False,,
1310177,"东京教父 / 東京ゴッドファーザーズ
                             / Tokyo Godfathers
                        
[可播放]",2003-11-08(日本) / 江守彻 / 梅垣义明 / 冈本绫 / 饭塚昭三 / 加藤精三 / 石丸博也 / 槐柳二 / 屋良有作 / 寺濑今日子 / 能登麻美子 / 大塚明夫 / 小山力也 / 宇垣秀成 / 小形满 / 芝原智矢子 / 竹口安芸子 / 伊藤和晃 / 古田信幸 / 汤屋敦子 / 堀川仁 / 风间勇刀 / 最上嗣生 / 园部好德 / 川濑晶子 / 柴田理惠 / 犬山犬子 / 山寺宏一 / 柚木凉香 / 进藤尚美 / 川原庆久 / 麻生智久 / 铃森勘司 / 金田朋子 / 藤原启治 / 兴梠里美 / 日本 / www.madhouse.co.jp/tokyogodfathers/ / 今敏 / 古屋胜悟 / 92分钟 / 东京教父 / 剧情 / 喜剧 / 动画 / 今敏 Satoshi Kon / 信本敬子 Keiko Nobumoto / 日语 / 西班牙语 / 英语,2003.0,Japan,,English,2Animation,"['Drama', 'Comedy', '2Animation']",TV Series,False,,
5908478,"我爱你 / 그대를 사랑합니다
                             / 爱你 / 爱，是一生相伴(台)
                        
[可播放]",2011-02-17(韩国) / 宋在浩 / 李顺载 / 尹秀晶 / 金秀美 / 宋智孝 / 吴达洙 / 郑恩京 / 金凡振 / 李凤莲 / 吉海妍 / 禹尚全 / 柳淳哲 / 赵在允 / 罗美兰 / 金光奎 / 金香起 / 韩国 / www.iloveyou2011.co.kr/ / 秋昌旼 / 孙昌敏 / 118分钟 / 我爱你 / 剧情 / 爱情 / 姜草 Full Kang / 秋昌民 Chang-min Choo / 韩语,2011.0,South Korea,,Korean,Romance,"['Drama', 'Romance']",Movie,False,,
35876302,"晒后假日 / Aftersun
                             / 日丽(台) / 日丽追忆(港)",2022-05-21(戛纳电影节) / 2022-10-21(美国) / 保罗·麦斯卡 / 弗兰基·科里奥 / 西莉亚·罗森-豪尔 / 萨莉·梅瑟姆 / 艾斯·帕拉克 / 索菲亚·拉玛诺瓦 / 布鲁克林·托尔森 / 斯派克·费恩 / 弗兰克·科利奥 / 哈里·佩迪奥斯 / 鲁比·汤普森 / 伊桑·史密斯 / 奥努尔·埃克西奥卢 / 卡菲尔·卡拉汉 / 凯蕾·科尔曼 / 英国 / 美国 / 夏洛特·威尔斯 / 101分钟 / 晒后假日 / 剧情 / 夏洛特·威尔斯 Charlotte Wells / 英语,2022.0,USA,,English,Drama,['Drama'],Movie,True,戛纳电影节,A-list
30257175,"燃烧女子的肖像 / Portrait de la jeune fille en feu
                             / 浴火的少女画像(港) / 燃烧女子的画像(台)",2019-05-19(戛纳电影节) / 2019-09-18(法国) / 诺米·梅兰特 / 阿黛拉·哈内尔 / 卢安娜·巴杰拉米 / 瓦莱丽亚·戈利诺 / 阿曼德·博兰格 / 米歇尔·克莱门特 / 法国 / www.portraitmovie.com / 瑟琳·席安玛 / 121分钟 / 燃烧女子的肖像 / 剧情 / 爱情 / 同性 / 瑟琳·席安玛 Céline Sciamma / 法语 / 意大利语,2019.0,France,,意大利语,1LGBTQ+,"['Drama', 'Romance', '1LGBTQ+']",Movie,True,戛纳电影节,A-list
35905181,"声生不息·宝岛季
                             / 声生不息第二季 / 声生不息2
                        
[可播放]",2023-03-16(中国大陆) / 何炅 / 张信哲 / 那英 / 杨宗纬 / 张韶涵 / 魏如萱 / 张杰 / 华晨宇 / 艾怡良 / 陈粒 / 坏特 / 马嘉祺 / 陈卓璇 / 陈立农 / 柳翰雅 / 王伟忠 / 胡德夫 / 尤秋兴 / 颜志琳 / 夏日入侵企画 / 窦靖童 / 檀健次 / 曾志伟 / 黄子佼 / 赵传 / 郭静 / 齐豫 / 于文文 / 黄丽玲 / 中国大陆 / 洪啸 / 150分钟 / 音乐 / 真人秀 / 汉语普通话,2023.0,Mainland China,Reality Show,Mandarin,1Musical,['1Musical'],Reality Show,False,,
34954093,"妈妈！
                             / 春歌 / Song of Spring
                        
[可播放]",2022-08-19(北京国际电影节) / 2022-09-10(中国大陆) / 吴彦姝 / 奚美娟 / 文淇 / 朱时茂 / 李晓川 / 杨恩又 / 刘洋 / 冯家妹 / 梁永棋 / 东靖川 / 任洛敏 / 徐艺瑄 / 中国大陆 / 杨荔钠 / 2022-09-03 14:00 / 109分钟 / 剧情 / 杨荔钠 Lina Yang / 汉语普通话,2022.0,Mainland China,,Mandarin,Drama,['Drama'],Movie,True,北京国际电影节,Niche
1292434,"一一
                             / Yi yi / Yi yi: A One and a Two",2000-05-14(戛纳电影节) / 2000-12-16(日本) / 2017-07-28(中国台湾) / 李凯莉 / 金燕玲 / 张洋洋 / 萧淑慎 / 尾形一成 / 陈希圣 / 林孟瑾 / 陈以文 / 柯宇纶 / 张育邦 / 柯素云 / 唐如韫 / 徐淑媛 / 曾心怡 / 陶传正 / 杨德昌 / 戴立忍 / 津田健次郎 / 唐从圣 / 许安安 / 宋少卿 / 刘亮佐 / 李永丰 / 江惠惠 / 孙法钧 / 中国台湾 / 日本 / 杨德昌 / 173分钟 / 剧情 / 爱情 / 家庭 / 杨德昌 Edward Yang / 汉语普通话 / 闽南语 / 英语 / 日语,2000.0,Japan,,Japanese,Family,"['Drama', 'Romance', 'Family']",Movie,True,戛纳电影节,A-list
34982427,"死亡护理师 / ロスト・ケア
                             / 失控的照护(台) / 守护天使的失格(港)",2023-03-24(日本) / 松山研一 / 长泽雅美 / 铃鹿央士 / 柄本明 / 坂井真纪 / 户田菜穗 / 峰村理惠 / 加藤菜津 / 蓝木靖英 / 岩谷健司 / 井上肇 / 绫户智惠 / 梶原善 / 藤田弓子 / 日本 / 前田哲 / 114分钟 / 死亡护理师 / 剧情 / 龙居由佳里 Yukari Tatsui / 前田哲 Tetsu Maeda / 日语,2023.0,Japan,,Japanese,Drama,['Drama'],Movie,False,,
1420225,"沼泽 / La Ciénaga
                             / 湿乐园(港) / 魔沼(台)",2001-07-05 / 梅赛黛斯·莫朗 / 格拉谢拉·博尔赫斯 / 马丁·艾德赫米安 / 蕾奥诺拉·巴尔卡斯 / 索菲亚·贝托洛托 / 诺利亚·布拉沃·赫雷拉 / 阿根廷 / 法国 / 西班牙 / 卢奎西亚·马特尔 / 103 分钟 / 沼泽 / 剧情 / 卢奎西亚·马特尔 Lucrecia Martel / 西班牙语,2001.0,France,,Spanish,Drama,['Drama'],Movie,False,,
30335695,"生之欲 / Living
                             / 生之欲英国版 / 活下去",2022-01-21(圣丹斯电影节) / 2022-11-04(英国) / 2022-12-23(美国) / 比尔·奈伊 / 艾米·卢·伍德 / 艾利克斯·夏普 / 阿德里安·劳林斯 / 休伯特·伯顿 / 奥利弗·克里斯 / 迈克尔·科克伦 / 阿南特·瓦尔曼 / 佐伊·博伊尔 / 莉娅·威廉姆斯 / 杰西卡·弗劳德 / 杰米·威尔克斯 / 理查德·坎宁汉姆 / 约翰·麦凯 / 菲恩·乔利 / 塞莱斯特·多德威尔 / 帕齐·费伦 / 汤姆·伯克 / 迈克尔·詹姆斯 / 罗茜·桑塞姆 / 马蒂尔达·齐格勒 / 托马斯·库姆斯 / 安德鲁·G·奥格尔比 / 丹尼尔·厄根 / 泰·赫尔利 / 斯图尔特·惠兰 / 英国 / 日本 / 瑞典 / 奥利弗·赫曼纽斯 / 102分钟 / 生之欲 / 剧情 / 石黑一雄 Kazuo Ishiguro / 黑泽明 Akira Kurosawa / 英语,2022.0,UK,,English,Drama,['Drama'],Movie,True,圣丹斯电影节,A-list
35420024,"小谢尔顿 第六季 / Young Sheldon Season 6
                             / 少年谢尔顿 / 少年谢耳朵",2022-09-29(美国) / 伊恩·阿米蒂奇 / 佐伊·派瑞 / 兰斯·巴伯 / 蒙塔纳·乔丹 / 拉根·雷沃德 / Matt Hobby / 艾米丽·奥斯蒙特 / 安妮·波茨 / 吉姆·帕森斯 / 格雷格·T·尼尔森 / 罗基·麦克默里 / 弗朗西斯卡·舒埃雷布 / 特拉维斯·伯内特 / 温蒂·马力克 / 美国 / 艾力克斯·里德 / 小谢尔顿 / 20分钟 / 小谢尔顿 / 喜剧 / 查克·罗瑞 Chuck Lorre / 史蒂文·莫拉 Steven Molaro / 史蒂夫·霍兰德 Steve Holland / Connor Kilpatrick / 尼克·伯凯 Nick Bakay / Jeremy Howe / Yael Glouberman / 英语,2022.0,USA,,English,Comedy,['Comedy'],TV Series,False,,
35727254,"惠子，凝视 / ケイコ 目を澄ませて
                             / 惠子，看好了 / Small, Slow but Steady
                        
[可播放]",2022-02-12(柏林电影节) / 2022-12-16(日本) / 2023-02-04(中国大陆网络) / 岸井雪乃 / 三浦友和 / 仙道敦子 / 三浦诚己 / 松浦慎一郎 / 佐藤绯美 / 渡边真起子 / 中村优子 / 中岛博子 / 日本 / 三宅唱 / 99分钟 / 惠子，凝视 / 剧情 / 运动 / 三宅唱 Sho Miyake / 酒井雅秋 Masaaki Sakai / 日语,2022.0,Japan,,Japanese,2Sports,"['Drama', '2Sports']",Movie,True,柏林电影节,A-list
34874432,"花束般的恋爱 / 花束みたいな恋をした
                             / 她和他的恋爱花期(港) / Hanataba mitaina koi o shita
                        
[可播放]",2021-01-29(日本) / 2022-02-22(中国大陆) / 菅田将晖 / 有村架纯 / 细田佳央太 / 清原果耶 / 小田切让 / 押井守 / 户田惠子 / 岩松了 / 小林薰 / 韩英惠 / 中崎敏 / 小久保寿人 / 泷内公美 / 森优作 / 古川琴音 / 篠原悠伸 / 八木亚里纱 / 佐藤宽太 / 岡部敬史 / 萩原实里 / 福山翔大 / 萩原利久 / 片山友希 / 宇野祥平 / 佐藤玲 / 水泽绅吾 / 穗志萌香 / 池田良 / 大下浩人 / 铃木晋介 / 金子清文 / 高桥周平 / 潘丹妮 / 李程远 / 苏翼 / 日本 / hana-koi.jp / 土井裕泰 / 124分钟 / 花束般的恋爱 / 剧情 / 爱情 / 坂元裕二 Yûji Sakamoto / 日语,2021.0,Japan,,Japanese,Romance,"['Drama', 'Romance']",Movie,False,,
33404425,"隐秘的角落
                             / 坏小孩 / The Bad Kids
                        
[可播放]",2020-06-16(中国大陆) / 秦昊 / 王景春 / 荣梓杉 / 史彭元 / 王圣迪 / 张颂文 / 刘琳 / 芦芳生 / 李梦 / 黄米依 / 李俊霆 / 穆丽燕 / 林鹏 / 陈朵怡 / 赵晖 / 刘妍 / 任洛敏 / 刘晨霞 / 宁理 / 王翊丹 / 宝马 / 胡晨曦 / 黄伟 / 张成成 / 不文辉 / 秦子为 / 中国大陆 / 辛爽 / 50分钟 / 剧情 / 犯罪 / 悬疑 / 潘依然 Yiran Pan / 孙浩洋 Joker / 汉语普通话,2020.0,Mainland China,,Mandarin,Crime,"['Drama', 'Crime', 'Mystery']",Movie,False,,
35597525,"人生之路
                             / 人生路遥 / 人生
                        
[可播放]",2023-03-20(中国大陆) / 陈晓 / 李沁 / 张嘉倪 / 王天辰 / 唐曾 / 林永健 / 郭晓婷 / 刘威 / 李羽桐 / 刘奕铁 / 刘润南 / 赵峥 / 李光复 / 何赛飞 / 周野芒 / 黄梅莹 / 岳红 / 张天阳 / 郭凯敏 / 樊登 / 练练 / 涂凌 / 李宝安 / 赵千紫 / 红花 / 中国大陆 / 阎建钢 / 45分钟 / 剧情 / 洪靖惠 Jinghui Hong / 杨筱艳 Xiaoyan Yang / 汉语普通话,2023.0,Mainland China,,Mandarin,Drama,['Drama'],Movie,False,,
35358449,"1883
                             / 黄石：1883 / 《黄石》前传剧",2021-12-19(美国) / 山姆·艾里奥特 / 蒂姆·麦格罗 / 菲丝·希尔 / 汤姆·汉克斯 / 伊莎贝尔·梅 / 拉莫尼卡·加勒特 / 埃里克·尼尔森 / 詹姆斯·兰德里·赫伯特 / 比利·鲍伯·松顿 / 阿曼达·亚罗斯 / 乔丹·沃克·罗斯 / 诺厄·勒·赫罗斯 / Stephanie Nur / 克里斯蒂安·科里 / 马丁·桑斯梅耶 / 道恩·奥利弗瑞 / 妮可·加利西亚 / 格雷厄姆·格林 / 罗布·梅洛 / 克里斯·华纳 / 佩蒂·布林德利 / 查尔斯·贝克 / 萨米·德西尔瓦 / 亚历克斯·芬恩 / 马克·里斯曼 / 乔伊·奥格莱斯比 / 格拉蒂埃拉·布朗库西 / 安娜·菲莫拉 / 卡门·凯西 / 托卡拉·克利福德 / 莎娜·托夫特 / 杰西卡·斯温尼 / 贾登·汉密尔顿 / 帕梅拉·米切尔 / 萨沙·塞伯格 / 艾玛·马洛夫 / 美国 / 泰勒·谢里丹 / 克里斯蒂娜·沃罗斯 / 本·理查森 / 黄石：1883 / 60分钟 / 剧情 / 西部 / 泰勒·谢里丹 Taylor Sheridan / 英语,2021.0,USA,,English,Drama,['Drama'],Movie,False,,
35118954,"子弹列车 / Bullet Train
                             / 杀手疾风号 / 杀手列车(港)",2022-08-03(洛迦诺电影节) / 2022-08-05(美国) / 布拉德·皮特 / 乔伊·金 / 亚伦·泰勒-约翰逊 / 布莱恩·泰里·亨利 / 安德鲁·浩二 / 真田广之 / 迈克尔·珊农 / 桑德拉·布洛克 / 坏痞兔 / 罗根·勒曼 / 莎姬·贝兹 / 丘增 / 凯伦·福原 / 凯文·秋吉·程 / 明基·村上 / 武谷香织 / 吉姆·加里蒂 / 埃梅丽娜·亚当斯 / 詹森·郑 / 约书亚·萨达索 / 约翰娜·沃茨 / 胡里奥·加贝 / 安德烈·穆尼奥斯 / 阿诺德·陈 / 帕沙·D.林奇尼科夫 / 米歇尔·李 / 贾森·马修·史密斯 / 大卫·雷奇 / 艾恩 / 雷·巴佛 / 达伦·凯兰 / 莉昂·马苏达 / 伊戈·米基塔斯 / 瑞安·雷诺兹 / 查宁·塔图姆 / 哈里森·徐 / 美国 / 日本 / 大卫·雷奇 / 126分钟 / 子弹列车 / 喜剧 / 动作 / 惊悚 / 扎克·奥尔维奇 Zak Olkewicz / 伊坂幸太郎 Kotaro Isaka / 英语 / 日语 / 西班牙语 / 俄语,2022.0,USA,,Russian,2Thriller,"['Comedy', 'Action', '2Thriller']",Movie,True,洛迦诺电影节,Regional-Global
35561222,"白莲花度假村 第二季 / The White Lotus Season 2
                             / 白莲花度假村：西西里岛 / The White Lotus: Sicily",2022-10-30(美国) / F·默里·亚伯拉罕 / 詹妮佛·库里奇 / 西奥·詹姆斯 / 梅格翰·法伊 / 奥布瑞·普拉扎 / 福田知盛 / 亚当·迪马克 / 西蒙纳·塔巴斯科 / 贝亚特丽切·格兰诺 / 萨布里娜·因帕恰托雷 / 海莉·露·理查森 / 利奥·伍德尔 / 迈克尔·因佩里奥利 / 汤姆·霍兰德尔 / 费德里科·斯里巴尼 / 埃莱奥诺拉·罗曼迪尼 / 强·格瑞斯 / 安吉丽娜·基利 / 美国 / 麦克·怀特 / 白莲花度假村 / 60分钟 / 白莲花度假村 / 剧情 / 喜剧 / 麦克·怀特 Mike White / 英语 / 意大利语,2022.0,USA,,意大利语,Comedy,"['Drama', 'Comedy']",TV Series,False,,
35296269,"教皇的驱魔人 / The Pope's Exorcist
                             / 教廷第一驱魔人(港) / 梵蒂冈驱魔士(台)",2023-04-05(西班牙) / 2023-04-14(美国) / 罗素·克劳 / 彼得·德索萨 / 拉尔夫·伊内森 / 丹尼尔·祖瓦图 / 艾丽克斯·埃索 / 弗兰科·内罗 / 帕洛玛·布洛伊德 / 劳雷尔·马斯登 / 科内尔·约翰 / 亚历山德罗·格鲁塔达乌里亚 / 汤姆·伯宁顿 / 爱德华·哈珀-琼斯 / 美国 / 朱利叶斯·艾弗里 / 103分钟 / 教皇的驱魔人 / 惊悚 / 恐怖 / 埃文·斯彼里奥托普洛斯 Evan Spiliotopoulos / 迈克尔·彼得罗尼 Michael Petroni / R. Dean McCreary / 切斯特·黑斯廷斯 / 英语,2023.0,USA,,English,1Horror,"['2Thriller', '1Horror']",Movie,False,,
1291580,"杀死比尔 / Kill Bill: Vol. 1
                             / 标杀令(港) / 追杀比尔(台)
                        
[可播放]",2003-09-29(好莱坞首映) / 2003-10-10(美国) / 乌玛·瑟曼 / 刘玉玲 / 薇薇卡·福克斯 / 达丽尔·汉纳 / 大卫·卡拉丁 / 迈克尔·马德森 / 朱莉·德赖弗斯 / 栗山千明 / 千叶真一 / 刘家辉 / 迈克尔·帕克斯 / 迈克尔·鲍文 / 国村隼 / 大叶健二 / 风祭由纪 / 高桥一生 / 真濑树里 / 张伸 / 田中要次 / 佐藤佐吉 / 森下能幸 / 北村一辉 / Ambrosia Kelley / 美国 / 昆汀·塔伦蒂诺 / 111分钟 / 杀死比尔 / 动作 / 犯罪 / 惊悚 / 昆汀·塔伦蒂诺 Quentin Tarantino / 乌玛·瑟曼 Uma Thurman / 英语 / 日语 / 法语,2003.0,USA,,French,2Thriller,"['Action', 'Crime', '2Thriller']",Movie,False,,
35797506,"鱼之子 / さかなのこ
                             / 美波的鱼乐无穷(港) / The Fish Tale",2022-07-16(加拿大蒙特利尔奇幻电影节) / 2022-09-01(日本) / 能年玲奈 / 柳乐优弥 / 夏帆 / 矶村勇斗 / 冈山天音 / 三宅弘城 / 井川遥 / 朝仓亚纪 / 西村瑞季 / 宇野祥平 / 前原滉 / 铃木拓 / 岛崎遥香 / 丰原功补 / 宫泽正之 / 冲田修一 / 大方斐纱子 / 长谷川忍 / 日本 / 冲田修一 / 139分钟 / 鱼之子 / 剧情 / 冲田修一 Shûichi Okita / 前田司郎 Shirô Maeda / 日语,2022.0,Japan,,Japanese,Fantasy,"['Fantasy', 'Drama']",Movie,True,加拿大蒙特利尔奇幻电影节,Niche
35424892,"白塔之光
                             / The Shadowless Tower / Der schattenlose Turm",2023-02-18(柏林国际电影节) / 辛柏青 / 黄尧 / 田壮壮 / 李勤勤 / 王宏伟 / 王奕雯 / 南吉 / 刘丹 / 张献民 / 中国大陆 / 张律 / 144分钟 / 剧情 / 张律 Lü Zhang / 汉语普通话,2023.0,Mainland China,,Mandarin,Drama,['Drama'],Movie,True,柏林国际电影节,Niche
25761178,"百元之恋 / 百円の恋
                             / 100円的爱(港) / 百圆之恋
                        
[可播放]",2014-10-25(东京电影节) / 2014-12-20(日本) / 安藤樱 / 新井浩文 / 稻川实代子 / 小出早织 / 宇野祥平 / 坂田聪 / 吉村界人 / 松浦慎一郎 / 伊藤洋三郎 / 重松収 / 根岸季衣 / 藤本沙纪 / 日本 / 100yen-koi.jp / 武正晴 / 113分钟 / 百元之恋 / 剧情 / 运动 / 足立绅 Shin Adachi / 日语,2014.0,Japan,,Japanese,2Sports,"['Drama', '2Sports']",Movie,True,东京电影节,Niche
35211730,"晨光正好 / Un beau matin
                             / 晴朗之晨 / 晴朗的早晨",2022-05-20(戛纳电影节) / 2022-10-05(法国) / 蕾雅·赛杜 / 帕斯卡尔·格雷戈里 / 梅尔维尔·珀波 / 妮可·加西亚 / 卡米尔·勒班·玛丁斯 / 谢里夫·安杜拉 / 艾尔莎·盖迪 / 玛莎·康达科娃 / 凯斯特·洛夫莱斯 / 厄玛·扎姆帕 / 法国 / 米娅·汉森-洛夫 / 112分钟 / 晨光正好 / 剧情 / 爱情 / 米娅·汉森-洛夫 Mia Hansen-Løve / 法语 / 英语,2022.0,France,,English,Romance,"['Drama', 'Romance']",Movie,True,戛纳电影节,A-list
36166189,"大侦探 第八季
                             / 大侦探 第二季 / 大侦探8
                        
[可播放]",2023-01-19(中国大陆) / 何炅 / 张若昀 / 大张伟 / 魏晨 / 王鸥 / 杨蓉 / 齐思钧 / 中国大陆 / 晏吉 / 悬疑 / 真人秀 / 汉语普通话,2023.0,Mainland China,Reality Show,Mandarin,Mystery,['Mystery'],Reality Show,False,,
36152654,"风间公亲－教场0－ / 風間公親－教場0－
                             / 教场0",2023-04-10(日本) / 木村拓哉 / 赤楚卫二 / 新垣结衣 / 北村匠海 / 染谷将太 / 白石麻衣 / 堀田真由 / 滨田崇裕 / 小林薰 / 小日向文世 / 市原隼人 / 内田理央 / 宫泽艾玛 / 日本 / 中江功 / 风间公亲－教场0－ / 悬疑 / 君塚良一 Ryôichi Kimizuka / 日语,2023.0,Japan,,Japanese,Mystery,['Mystery'],Movie,False,,
35680957,"我们的餐桌 / 僕らの食卓
                             / Bokura no Shokutaku / Our Dining Table",2023-04-06(日本) / 犬饲贵丈 / 饭岛宽骑 / 原田龙二 / 古畑星夏 / 市川知宏 / 玉田志织 / 日本 / 石桥夕帆 / 饭塚花笑 / 30分钟 / 我们的餐桌 / 同性 / 日语,2023.0,Japan,,Japanese,1LGBTQ+,['1LGBTQ+'],Movie,False,,
1302061,"德州巴黎 / Paris, Texas
                             / 巴黎，德州(台) / 德克萨斯州的巴黎
                        
[可播放]",1984-05-14(戛纳电影节) / 1984-09-14(法国) / 哈利·戴恩·斯坦通 / 萨姆·贝瑞 / 伯恩哈德·维基 / 迪恩·斯托克维尔 / 奥萝尔·克莱芒 / 亨特·卡森 / 维娃 / 索科洛·瓦尔迪兹 / 娜塔莎·金斯基 / 汤姆·法雷尔 / 约翰·劳瑞 / 童自荣 / 西德 / 法国 / 英国 / 美国 / 维姆·文德斯 / 145分钟 / 德州巴黎 / 剧情 / L·M·基特卡森 L.M. Kit Carson / 山姆·夏普德 Sam Shepard / 英语 / 西班牙语,1984.0,France,,Spanish,Drama,['Drama'],Movie,True,戛纳电影节,A-list
25881247,"边境杀手 / Sicario
                             / 毒裁者(港) / 怒火边界(台)
                        
[可播放]",2015-05-19(戛纳电影节) / 2015-10-02(美国) / 艾米莉·布朗特 / 本尼西奥·德尔·托罗 / 乔什·布洛林 / 维克多·加博 / 乔·博恩瑟 / 丹尼尔·卡卢亚 / 杰弗里·多诺万 / 劳尔·特鲁希洛 / 胡里奥·赛迪罗 / 汉克·罗杰森 / 马克斯米利亚诺·赫尔南德斯 / 艾伦·D·柏温 / 迪兰·科宁 / 马修·佩奇 / 约翰·彼得·贝尔纳多 / 洛拉·玛汀内斯-康宁安 / 马蒂·林赛 / 亚历克斯·奈特 / 瑞欧·亚历山大 / 萨拉·明妮奇 / 埃德加·阿雷拉 / 美国 / 墨西哥 / 中国香港 / www.sicariofilm.com / 丹尼斯·维伦纽瓦 / 121分钟 / 边境杀手 / 剧情 / 犯罪 / 惊悚 / 泰勒·谢里丹 Taylor Sheridan / 英语 / 西班牙语,2015.0,USA,,Spanish,2Thriller,"['Drama', 'Crime', '2Thriller']",Movie,True,戛纳电影节,A-list
1421938,"巧克力 / Chocolat
                             / Chocolate / 巧克力",1988-05-18 / 朱莉娅·博斯基 / 伊萨赫·德·班克尔 / 弗朗索瓦·克鲁塞 / 让-克劳德·阿德琳 / 艾玛奴艾蕾肖莱 / 肯内斯·库兰汉姆 / 米雷耶·佩里耶 / 狄迪尔·弗拉蒙 / 雅克·德尼 / 法国 / 西德 / 喀麦隆 / 克莱尔·德尼 / 105分钟 / 巧克力 / 剧情 / 克莱尔·德尼 Claire Denis / 让-波尔·法尔戈 Jean-Pol Fargeau / 法语 / 英语,1988.0,France,,English,Drama,['Drama'],Movie,False,,
35524883,"我和妈妈的最后一年 / 百花
                             / A Hundred Flowers",2022-09-09(日本) / 2023-05-12(中国大陆) / 菅田将晖 / 原田美枝子 / 长泽雅美 / 永濑正敏 / 北村有起哉 / 冈山天音 / 河合优实 / 长塚圭史 / 板谷由夏 / 神野三铃 / 日本 / 川村元气 / 104分钟 / 我和妈妈的最后一年 / 剧情 / 平瀬谦太朗 / 川村元气 Genki Kawamura / 日语,2022.0,Japan,,Japanese,Drama,['Drama'],Movie,False,,
35354592,"达尔瓦 / Dalva
                             / Love According to Dalva / 錯愛的教育(港)",2022-05-20(戛纳电影节) / 塞尔达·萨姆森 / 亚历克西斯·曼蒂 / 玛丽·德纳尔诺 / 桑德利娜·布兰琪 / 罗曼·库斯托·哈兹 / Gilles David / Alain Eloy / 法国 / 比利时 / 艾曼纽·妮可 / 83分钟 / 达尔瓦 / 剧情 / 雅克·阿克乔蒂 / Bulle Decarpentries / 艾曼纽·妮可 Emmanuelle Nicot / 法语,2022.0,France,,French,Drama,['Drama'],Movie,True,戛纳电影节,A-list
26813224,"继承之战 第一季 / Succession Season 1
                             / 继承 / 传承帝国
                        
[可播放]",2018-06-03(美国) / 西娅姆·阿巴斯 / 布莱恩·考克斯 / 基南·卡尔金 / 阿兰·卢克 / 莎拉·斯努克 / 杰瑞米·斯特朗 / 凯莉·P·威廉姆斯 / 尼可拉斯·博朗 / 达格玛拉·多敏齐克 / 娜塔莉·戈尔德 / 阿什利·祖克曼 / 马修·麦克费登 / 帕克·索耶 / 皮特·弗雷德曼 / 娜塔莎·罗曼诺娃 / 阿里安·穆阿耶德 / 文·奈特 / 霍利·亨特 / 杨罗布 / 美国 / 马克·米罗 / 亚当·阿金 / 亚当·麦凯 / 安德里杰·帕瑞克 / 继承之战 / 57–67分钟 / 继承之战 / 剧情 / 杰西·阿姆斯特朗 Jesse Armstrong / 英语,2018.0,USA,,English,Drama,['Drama'],TV Series,False,,
35437938,"名侦探柯南：万圣节的新娘 / 名探偵コナン ハロウィンの花嫁
                             / 名侦探柯南剧场版25 / Detective Conan: The Bride of Halloween
                        
[可播放]",2022-04-15(日本) / 2022-11-18(中国大陆) / 高山南 / 山崎和佳奈 / 小山力也 / 高木涉 / 汤屋敦子 / 古谷彻 / 白石麻衣 / 井上和彦 / 三木真一郎 / 神奈延年 / 东地宏树 / 绿川光 / 三宅健太 / 山口由里子 / 林原惠美 / 杨昕燃 / 日本 / 满仲劝 / 111分钟 / 110分钟(中国大陆) / 名侦探柯南：万圣节的新娘 / 动作 / 动画 / 悬疑 / 大仓崇裕 Takahiro Ohkura / 青山刚昌 Gôshô Aoyama / 日语 / 俄语,2022.0,Japan,,Russian,2Animation,"['Action', '2Animation', 'Mystery']",TV Series,False,,
35870056,"乐土 / Joyland
                             / 幸福之地 / 爱情美乐地(台)",2022-05-23(戛纳电影节) / 阿利·朱尼乔 / 拉斯蒂·法鲁克 / 阿丽娜·汗 / 莎瓦·吉拉尼 / 苏海尔·萨米尔 / 萨尼亚·赛义德 / 萨尔曼·皮尔扎达 / 穆罕默德·乌斯曼·马利克 / 巴基斯坦 / 塞姆·萨迪克 / 127分钟 / 乐土 / 剧情 / 同性 / 塞姆·萨迪克 Saim Sadiq / 玛吉·布里格斯 / 乌尔都语 / 旁遮普语,2022.0,,,Other,1LGBTQ+,"['Drama', '1LGBTQ+']",Movie,True,戛纳电影节,A-list
